sent_id,noun_phrase
99267,part
99267,kinswoman
99268,term
99269,somebody
99269,talk yesterday
99270,sister
99270,wit
99275,love
99275,thou
99276,the open ulcer
99276,heart
99277,hair
99277,cheek
99277,gait
99277,voice
99278,thy discourse
99278,hand
99279,comparison
99279,ink
99280,own reproach
99280,soft seizure
99281,The cygnet
99281,spirit
99281,sense
99282,the palm
99282,ploughman
99282,this thou
99283,true thou
99284,oil
99284,balm
99285,lay'st
99285,every gash
99285,hath
99286,The knife
99287,truth
99288,dost
99293,labour
99293,travail
99295,labour
99296,thou
99297,kin
99299,fair
99299,care
99301,Say
99302,a fool
99303,stay
99303,father
99304,the next time
99304,part
99305,i
99305,the matter
99310,an end
99311,Exit
99311,An alarum
99312,Peace
99312,peace
99314,blood
99315,this argument
99316,a subject
99316,sword
99320,stubborn-chaste
99320,all suit
99321,love
99323,bed
99323,a pearl
99324,Ilium
99325,flood
99326,the merchant
99326,this sailing Pandar
99327,doubtful hope
99327,convoy
99327,bark
99329,wherefore
99330,this woman
99330,answer
99331,thence
99332,news
99332,the field to-day
99333,home
99333,hurt
99335,Troilus
99336,a scar
99337,horn
99338,Alarum
99339,good sport
99339,town
99340,home
99341,the sport
99342,all swift haste
99344,Exeunt
99345,street
99350,the eastern tower
99351,the vale
99352,the battle
99352,patience
99353,a virtue
99353,to-day
99354,armourer
99355,war
99356,the sun
99357,the field
99357,every flower
99358,a prophet
99359,wrath
99360,cause
99360,anger
99361,The noise
99362,A lord
99362,blood
99362,nephew
99365,man
99365,se
99367,no legs
99368,This man
99368,lady
99368,hath
99369,the lion
99370,churlish
99370,the bear
99370,the elephant
99370,a man
99371,nature hath
99371,crowded humours
99372,valour
99373,discretion
99373,no man
99373,a virtue
99374,hath
99374,a glimpse
99374,any man
99374,an attaint
99375,some stain
99376,cause
99376,merry
99376,the hair
99377,every thing
99377,everything
99377,joint
99378,a gouty
99378,no use
99379,no sight
99380,this man
99381,smile
99382,yesterday
99382,the battle
99383,the disdain
99383,shame
99383,hath
99384,fasting
99384,waking
99386,uncle
99388,a gallant man
99389,the world
99389,lady
99391,Good morrow
99392,Good morrow
99392,cousin Cressid
99393,Good morrow
99395,This morning
99395,uncle
99400,Hector
99401,anger
99404,True
99404,the cause
99407,heed
99409,man
99410,no comparison
99412,man
99418,poor Troilus
99420,Condition
99420,barefoot
99423,time
99424,end
99424,heart
99425,body
99425,man
99429,to't
99430,tale
99430,th
99430,come to't
99431,wit
99431,this year
99434,No matter
99435,beauty
99436,better
99437,no judgment
99437,niece
99437,Helen
99438,other day
99439,a brown favour
99442,truth
99442,brown
99443,the truth
99444,complexion
99448,complexion
99449,colour
99450,a praise
99450,a good complexion
99451,golden tongue
99452,a copper nose
99454,a merry
99456,day
99456,window
99457,chin
99458,a tapster
99459,a total
99461,pound
99461,brother
99462,a man
99462,a lifter
99464,white hand
99464,cloven chin
99466,smiling
99467,any man
99470,a cloud
99470,autumn
99473,the proof
99475,Troilus
99476,an addle egg
99477,an addle egg
99478,head
99478,the shell
99480,chin
99480,a marvellous white hand
99481,confess
99482,the rack
99483,a white hair
99483,chin
99484,poor chin
99484,a wart
99485,such laughing
99489,temperate fire
99489,the pot
99492,this laughing
99493,the white hair
99493,chin
99494,a green hair
99496,the hair
99496,pretty answer
99497,answer
99499,chin
99500,question
99501,no question
99502,quoth
99503,hair
99503,father
99503,the rest
99504,'Jupiter
99505,husband
99506,such laughing
99508,rest
99510,cousin
99510,a thing yesterday
99513,a man
99514,a nettle
99516,A retreat
99517,Hark
99517,the field
99519,Ilium
99519,good niece
99520,pleasure
99521,an excellent place
99523,mark
99523,the rest
99526,a brave man
99527,mark
99528,Troilus
99528,anon
99531,a shrewd wit
99532,a man
99532,o
99533,whosoever
99533,a proper man
99533,person
99536,the nod
99541,fellow
99541,thy way
99541,a brave man
99543,a countenance
99543,is't
99543,a brave man
99544,a brave man
99545,a man
99545,heart good
99546,helmet
99546,look
99547,no jesting
99551,any thing
99551,the devil come
99552,lid
99553,heart good
99553,yonder
99555,yonder
99555,a gallant man
99556,is't
99557,home to-day
99558,heart good
99558,ha
99559,anon
99564,fight
99564,uncle
99565,indifferent
99566,marvel
99566,Hark
99567,a priest
99571,a man
99571,Hem
99572,prince
99572,chivalry
99573,Peace
99573,shame
99573,peace
99574,note
99575,niece
99575,look
99575,sword
99576,helm
99577,admirable youth
99578,thy way
99578,thy way
99579,a sister
99579,a grace
99579,a daughter
99579,a goddess
99580,choice
99580,admirable man
99582,change
99582,an eye
99582,boot
99584,pass
99585,chaff
99585,bran
99585,chaff
99585,bran
99586,porridge
99586,meat
99586,i
99587,look
99587,ne'er look
99588,daws
99589,a man
99591,man
99592,a drayman
99592,a porter
99592,camel
99594,'Well
99594,any discretion
99595,a man
99596,birth
99596,beauty
99596,good shape
99596,discourse
99596,manhood
99597,learning
99597,gentleness
99597,virtue
99597,youth
99597,liberality
99598,the spice
99598,salt
99598,season
99598,a man
99599,a minced man
99599,no date
99600,the pie
99600,the man
99600,date
99601,a woman
99601,ward
99602,lie
99603,back
99603,wit
99604,secrecy
99604,mine
99605,honesty
99605,mask
99605,beauty
99607,thousand
99610,chiefest
99612,the blow
99612,past hiding
99613,watching
99616,lord
99618,own house
99619,Good boy
99620,Exit boy
99621,good niece
99622,uncle
99624,uncle
99625,a token
99626,the same token
99626,a bawd
99627,Exit
99628,love
99628,full sacrifice
99629,enterprise
99630,fold
99631,Than
99631,the glass
99631,praise
99632,wooing
99633,joy
99633,soul
99635,Men
99635,the thing
99637,desire
99637,sue
99638,love
99639,command
99639,beseech
99640,heart
99640,content firm
99640,doth bear
99641,Nothing
99642,Exeunt
99643,The Grecian camp
99643,tent
99646,grief hath
99646,the jaundice
99646,cheeks
99647,The ample proposition
99647,hope
99648,earth
99649,the promised largeness
99651,the conflux
99651,meeting sap
99652,the sound pine
99652,grain
99653,course
99653,growth
99655,suppose
99656,siege
99657,every action
99657,hath
99658,record
99658,trial
99659,the aim
99660,that unbodied figure
99660,the thought
99661,That gave't
99661,shape
99665,persistive constancy
99666,The fineness
99666,metal
99667,fortune
99667,love
99667,the bold
99667,coward
99668,The wise
99668,fool
99668,the artist
99670,the wind
99670,tempest
99670,frown
99671,Distinction
99671,powerful fan
99673,hath mass
99673,matter
99674,virtue
99675,due observance
99675,thy godlike seat
99677,the reproof
99677,chance
99678,the true proof
99678,the sea
99679,sail
99680,patient breast
99680,way
99681,nobler bulk
99682,enrage
99684,liquid
99685,moist
99686,horse
99686,the saucy boat
99689,a toast
99690,show
99690,valour
99690,worth divide
99691,fortune
99691,ray
99691,brightness
99692,The herd hath
99692,annoyance
99692,the breeze
99693,Than
99693,the tiger
99693,the splitting wind
99695,shade
99695,the thing
99695,courage
99696,rage
99696,rage doth sympathize
99697,an accent
99697,selfsame key
99698,fortune
99700,great commander
99700,nerve
99700,bone
99701,soul
99701,spirit
99704,the applause
99704,approbation
99706,mighty
99706,thy place
99706,sway
99708,thy stretch'd-out life
99710,the hand
99711,brass
99712,hatch
99712,silver
99713,a bond
99713,air
99714,heaven
99715,experienced tongue
99716,wise
99716,speak
99717,prince
99717,be't
99718,That matter
99718,importless burden
99720,rank
99720,mastic jaws
99721,music
99721,wit
99721,oracle
99722,basis
99723,sword
99723,a master
99725,The specialty
99725,rule hath
99727,this plain
99728,the hive
99729,all repair
99730,honey
99731,the mask
99732,this centre
99733,degree
99733,priority
99733,place
99734,Insisture
99734,course
99734,proportion
99734,season
99734,form
99735,custom
99735,all line
99735,order
99736,therefore
99736,the glorious planet
99737,noble eminence
99738,medicinable eye
99740,the commandment
99740,a king
99742,evil mixture
99742,wander
99743,mutiny
99744,raging
99744,the sea
99744,shaking
99744,earth
99745,Commotion
99746,crack
99746,rend
99746,deracinate
99747,The unity
99747,married calm
99748,fixure
99748,degree
99749,the ladder
99750,enterprise
99752,Peaceful commerce
99753,The primogenitive
99753,birth
99754,Prerogative
99754,age
99755,degree
99755,stand
99755,authentic place
99756,string
99757,hark
99757,discord
99757,each thing
99758,mere oppugnancy
99760,a sop
99760,this solid globe
99761,lord
99761,imbecility
99762,the rude son
99762,father dead
99763,Force
99764,endless jar justice
99766,every thing
99766,power
99767,Power
99767,appetite
99768,appetite
99768,an universal wolf
99769,power
99770,perforce
99770,an universal prey
99771,last eat
99772,This chaos
99772,degree
99773,the choking
99774,this neglection
99774,degree
99775,a pace
99775,a purpose
99776,disdain
99777,step
99778,beneath
99778,every step
99779,the first pace
99780,an envious fever
99781,pale
99781,bloodless emulation
99782,this fever
99782,foot
99783,own sinews
99783,a tale
99783,length
99784,Troy
99784,weakness
99784,strength
99786,The fever
99786,power
99787,The nature
99787,the sickness
99788,the remedy
99789,opinion
99790,The sinew
99790,the forehand
99790,host
99791,airy fame
99792,dainty
99792,worth
99792,tent
99794,a lazy bed
99794,the livelong day
99795,scurril
99796,awkward action
99797,slanderer
99797,imitation
99799,topless deputation
99800,a strutting player
99800,conceit
99801,hamstring
99802,the wooden dialogue
99802,sound
99803,stretch
99803,the scaffoldage
99804,o'er-wrested seeming
99805,thy greatness
99806,a chime a-mending
99807,the tongue
99807,dropp
99808,this fusty stuff
99809,press
99809,lolling
99810,deep chest
99810,a loud applause
99811,'t
99812,hem
99812,thy beard
99813,some oration
99815,wife
99816,'Excellent
99817,'T
99818,a night alarm
99819,the faint
99819,age
99820,the scene
99820,mirth
99821,a palsy-fumbling
99821,gorget
99822,the rivet
99822,this sport
99824,steel
99825,pleasure
99825,spleen
99825,this fashion
99827,grace exact
99829,the field
99829,speech
99829,truce
99830,Success
99830,loss
99831,stuff
99832,the imitation
99832,these twain
99833,opinion
99834,an imperial voice
99835,head
99836,a rein
99836,proud
99836,a place
99837,tent
99838,state
99838,war
99839,an oracle
99840,A slave
99840,gall
99840,a mint
99841,dirt
99842,exposure
99843,rank soever
99843,danger
99844,tax
99844,policy
99844,cowardice
99845,wisdom
99845,no member
99845,the war
99846,Forestall prescience
99846,no act
99847,hand
99849,fitness
99849,measure
99850,weight
99851,this hath
99851,a finger
99851,dignity
99852,this bed-work
99852,mappery
99853,the ram
99853,the wall
99854,the great swing
99854,rudeness
99854,poise
99855,hand
99855,the engine
99856,the fineness
99857,reason
99857,execution
99858,horse
99860,A tucket
99861,trumpet
99861,look
99864,tent
99865,tent
99867,a herald
99867,a prince
99868,a fair message
99868,kingly
99869,surety
99869,arm
99870,voice
99871,head
99872,large security
99873,A stranger
99877,reverence
99878,the cheek
99878,a blush
99879,morning
99880,The youthful Phoebus
99881,god
99881,office
99883,Troy
99885,debonair
99886,bending
99886,fame
99886,peace
99889,accord
99890,Nothing
99890,heart
99890,peace
99891,Peace
99891,thy finger
99892,The worthiness
99892,praise
99892,worth
99893,the praise forth
99894,enemy
99895,That breath fame
99895,that praise
99895,sole sure
99897,call
99898,name
99899,affair
99900,pardon
99903,a trumpet
99903,ear
99904,sense
99904,the attentive bent
99906,the wind
99907,hour
99908,shalt
99910,Trumpet
99910,blow loud
99911,thy brass voice
99912,every Greek
99912,mettle
99913,spoke aloud
99916,A prince call
99916,father
99917,this dull
99917,long-continued truce
99918,rusty grown
99918,a trumpet
99919,this purpose speak
99920,the fair'st
99921,honour
99921,ease
99922,praise
99922,peril
99923,valour
99923,fear
99924,mistress
99924,confession
99926,dare
99926,beauty
99926,worth
99927,this challenge
99928,view
99930,a lady
99930,wiser
99930,fairer
99930,truer
99931,compass
99932,trumpet call
99934,love
99935,any come
99936,none
99938,The splinter
99938,a lance
99940,none
99940,a kind
99941,home
99942,a mere recreant prove
99943,hath
99943,love
99944,hath
99945,none
99946,a man
99947,grandsire
99948,Grecian host
99949,noble man
99949,spark
99949,fire
99950,love
99951,silver beard
99951,a gold beaver
99952,vantbrace
99952,this wither
99953,lady
99954,fairer
99954,grandam
99954,chaste
99955,the world
99955,youth
99955,flood
99956,this truth
99956,blood
99957,forbid
99957,such scarcity
99957,youth
99959,hand
99960,pavilion
99961,word
99961,this intent
99962,each lord
99962,tent
99962,tent
99964,the welcome
99964,a noble foe
99966,Nestor
99968,a young conception
99968,brain
99969,time
99969,some shape
99970,is't
99971,This 't
99972,the seeded pride
99973,That hath
99973,this maturity
99974,rank
99975,a nursery
99975,evil
99978,This challenge
99979,general name
99980,purpose
99981,The purpose
99981,substance
99982,grossness
99983,the publication
99983,no strain
99984,brain
99984,barren
99986,great speed
99986,judgment
99987,celerity
99987,purpose
99989,the answer
99990,meet
99991,honour
99992,a sportful combat
99993,the trial
99993,much opinion
99994,dear'st repute
99995,palate
99995,trust
99996,imputation
99997,this wild action
99997,the success
99998,a scantling
100002,The baby figure
100002,the giant mass
100004,choice
100005,choice
100005,mutual act
100006,election
100006,doth boil
100007,a man distill
100009,heart
100009,hence
100009,part
100010,steel
100010,a strong opinion
100014,pardon
100014,speech
100017,perchance
100018,The lustre
100020,meet
100021,honour
100021,shame
100024,glory
100025,share
100027,A nd
100027,parch
100027,sun
100028,Than
100028,the pride
100028,salt scorn
100029,fair
100030,main opinion crush
100031,taint
100031,man
100031,a lottery
100032,device
100032,draw
100033,The sort
100034,allowance
100034,man
100036,loud applause
100037,crest
100038,the dull brainless
100040,opinion
100042,project
100042,life
100042,this shape
100042,sense
100043,employ 'd
100045,thy advice
100046,a taste
100048,pride
100049,bone
100050,Exeunt
100052,SCENE
100052,A part
100052,the Grecian camp
100059,general run
100059,a botchy core
100060,Dog
100061,some matter
100062,bitch-wolf
100062,son
100062,canst thou
100065,The plague
100065,thee
100065,thou mongrel
100066,beef-witted lord
100067,vinewedst
100067,speak
100068,beat thee
100068,handsomeness
100069,rail thee
100069,wit
100069,holiness
100070,thy horse
100070,an oration
100071,thou
100071,a prayer
100071,book
100071,canst strike
100072,canst thou
100072,a red murrain o
100072,thy jade
100073,the proclamation
100074,thou
100074,no sense
100074,thou
100075,The proclamation
100076,art
100076,a fool
100077,porpentine
100078,didst itch
100078,head
100078,foot
100079,the scratching
100079,thee
100080,scab
100080,thou art forth
100082,the proclamation
100083,every hour
100084,art
100084,envy
100084,greatness
100085,Cerberus
100085,beauty
100085,ay
100085,thou
100086,barkest
100088,strike
100089,Cobloaf
100090,thee
100090,fist
100091,sailor
100091,a biscuit
100094,stool
100094,a witch
100095,sodden-witted lord
100095,thou
100096,brain
100096,mine
100096,an assinego
100097,thee
100097,thou scurvy-valiant ass
100097,thou art
100098,thou art
100099,any wit
100099,a barbarian slave
100100,use
100100,thy heel
100101,thou art
100101,thou thing
100102,thou
100106,idiot
100107,Enter
100108,wherefore
100109,the matter
100109,man
100111,the matter
100113,the matter
100116,whosoever
100118,fool
100119,fool
100121,lo
100121,lo
100121,lo
100121,wit
100123,brain
100124,a penny
100124,pia mater
100125,the nineth part
100125,a sparrow
100125,This lord
100126,wit
100126,belly
100127,head
100133,much wit
100135,the eye
100135,needle
100137,Peace
100137,fool
100138,peace
100138,quietness
100138,the fool
100139,look
100140,thou
100140,cur
100141,wit
100141,a fool
100144,the quarrel
100145,the vile owl
100145,the tenor
100146,proclamation
100150,last service
100150,sufferance
100151,no man
100151,Ajax
100152,an impress
100153,a great deal
100153,wit
100155,catch
100156,good crack
100156,a fusty nut
100156,no kernel
100158,wit
100159,yoke
100160,draught-oxen
100162,good sooth
100163,tongue
100164,no matter
100164,thou
100166,peace
100167,peace
100167,brach
100171,wit stirring
100171,the faction
100172,Exit
100173,A good riddance
100174,sir
100174,host
100175,the fifth hour
100175,the sun
100176,a trumpet
100177,To-morrow morning call
100177,some knight
100178,a stomach
100178,a one
100178,dare
100179,'t
100181,'t
100182,man
100184,Exeunt
100185,A room
100185,palace
100188,Nestor
100189,all damage
100190,honour
100190,loss
100190,time
100190,travail
100190,expense
100192,hot digestion
100192,this cormorant war
100194,no man
100197,no lady
100197,softer
100198,the sense
100198,fear
100200,the wound
100200,peace
100200,surety
100201,secure
100201,modest doubt
100202,The beacon
100202,the wise
100202,the tent
100203,the bottom
100204,the first sword
100204,this question
100205,Every tithe soul
100208,a thing
100209,name
100209,the value
100209,ten
100210,merit
100210,that reason
100211,The yielding
100212,fie
100212,brother
100213,the worth
100213,honour
100213,a king
100214,dread father
100214,a scale
100216,The past proportion
100216,infinite
100217,buckle
100217,a waist
100219,fie
100219,shame
100220,No marvel
100221,father
100222,the great sway
100223,speech hath none
100224,brother priest
100225,reason
100227,an enemy
100227,harm
100228,a sword employ
100229,reason
100229,the object
100229,all harm
100231,sword
100232,reason
100234,a star disorb
100234,reason
100235,sleep
100235,manhood
100235,honour
100238,this cramm
100238,reason
100238,reason
100238,respect
100239,pale
100239,lustihood deject
100240,Brother
100240,cost
100241,The holding
100243,value
100244,estimate
100244,dignity
100246,the prizer
100246,'t
100246,mad idolatry
100247,the service
100247,the god
100250,some image
100250,the affected merit
100251,a wife
100251,election
100252,the conduct
100255,judgment
100257,The wife
100257,no evasion
100258,firm
100259,the merchant
100260,the remainder
100261,unrespective sieve
100262,meet
100263,some vengeance
100263,the Greeks
100264,breath
100264,full consent
100265,a truce
100266,service
100267,an old aunt
100268,a Grecian queen
100268,youth
100268,freshness
100269,the morning
100270,keep
100270,aunt
100271,a pearl
100272,Whose price hath launch
100274,wisdom
100276,home
100276,noble prize
100279,The issue
100279,proper wisdoms rate
100280,a deed
100281,the estimation
100282,sea
100282,land
100282,base
100284,unworthy
100284,a thing
100285,country
100285,disgrace
100286,native place
100287,[
100287,cry
100288,noise
100288,shriek
100289,'T
100289,mad sister
100289,voice
100290,[
100293,cry
100295,Peace
100295,sister
100295,peace
100296,mid-age
100296,eld
100297,Soft infancy
100297,nothing canst
100297,cry
100298,clamours
100299,A moiety
100299,that mass
100299,moan
100300,cry
100301,stand
100302,firebrand brother
100303,cry
100303,a woe
100304,cry
100305,Exit
100307,divination
100307,sister work
100308,remorse
100308,blood
100309,no discourse
100309,reason
100310,fear
100310,bad success
100310,a bad cause
100312,brother
100313,the justness
100313,each act
100314,event
100314,doth form
100315,the courage
100316,mad
100317,the goodness
100317,a quarrel
100319,private part
100321,forbid
100322,spleen
100323,maintain
100324,the world convince
100324,levity
100326,full consent
100327,propension
100328,a project
100330,Propugnation
100330,man
100330,valour
100331,the push
100331,enmity
100332,This quarrel
100334,ample power
100336,faint
100336,the pursuit
100339,the honey
100339,the gall
100340,no praise
100342,a beauty
100343,the soil
100343,fair rape
100345,treason
100345,the ransack
100346,Disgrace
100346,shame
100347,possession
100348,base compulsion
100349,a strain
100350,footing
100351,spirit
100351,party
100352,a heart
100353,none
100354,Whose life
100354,death
100355,the subject
100357,The world
100359,the cause
100359,question
100359,hand
100362,Unfit
100362,moral philosophy
100363,conduce
100364,the hot passion
100364,blood
100365,Than
100365,a free determination
100366,right
100366,pleasure
100366,revenge
100367,the voice
100368,any true decision
100368,Nature
100370,nearer debt
100370,all humanity
100371,wife
100371,the husband
100371,this law
100372,nature
100372,affection
100373,partial indulgence
100374,benumbed
100375,a law
100375,nation
100377,disobedient
100377,refractory
100378,wife
100378,king
100380,nature
100381,back return
100383,opinion
100384,way
100384,truth
100386,resolution
100387,a cause
100387,no mean dependance
100388,joint
100389,the life
100389,design
100391,the performance
100391,heaving
100392,a drop
100392,blood
100393,defence
100394,a theme
100394,honour
100394,renown
100395,A spur
100396,Whose present courage
100397,fame
100397,time
100399,rich advantage
100399,a promised glory
100400,the forehead
100400,this action
100401,the wide world
100401,revenue
100404,a roisting challenge
100404,amongst
100405,The dun
100406,amazement
100407,great general slept
100408,emulation
100408,the army crept
100410,Exeunt
100411,The Grecian camp
100411,tent
100412,solus
100413,the labyrinth
100414,thy fury
100415,O
100415,worthy satisfaction
100417,whilst
100418,conjure
100418,some issue
100420,rare enginer
100421,undermine
100422,thou great thunder-darter
100423,forget
100423,the king
100424,the serpentine craft
100424,thy
100425,caduceus
100426,little wit
100427,short-armed ignorance
100428,scarce
100428,circumvention
100428,a fly
100429,a spider
100430,the web
100430,the vengeance
100431,whole camp
100431,the bone-ache
100432,the curse dependent
100432,war
100433,a placket
100433,devil Envy
100434,ho
100436,rail
100437,a gilt counterfeit
100437,thou
100438,wouldst
100438,contemplation
100439,no matter
100440,curse
100440,mankind
100440,ignorance
100441,great revenue
100441,heaven bless thee
100441,a tutor
100442,discipline
100442,thee
100442,thy blood
100443,direction till
100443,thy death
100443,thee
100444,thou art
100444,a fair corse
100447,devout
100447,wast thou
100447,prayer
100448,Ay
100449,Enter
100451,lord
100452,cheese
100453,digestion
100453,hast thou
100454,table
100455,commander
100457,lord
100459,knower
100460,art thou
100461,mayst tell
100461,knowest
100462,tell
100462,tell
100463,the whole question
100464,lord
100465,knower
100465,a fool
100467,Peace
100467,fool
100468,a privileged man
100469,a fool
100469,a fool
100470,a fool
100470,aforesaid
100470,a fool
100472,a fool
100473,a fool
100474,a fool
100474,a fool
100476,a fool
100477,that demand
100477,the prover
100478,art
100479,nobody
100481,Exit
100482,such patchery
100482,such juggling
100483,knavery
100483,the argument
100483,a cuckold
100484,whore
100484,a good quarrel
100485,death upon
100485,the dry serpigo
100486,the subject
100486,war
100486,lechery confound
100487,Exit
100490,tent
100490,lord
100494,perchance
100495,the question
100495,place
100498,Exit
100499,the opening
100499,tent
100501,proud heart
100502,melancholy
100502,the man
100503,head
100503,pride
100504,cause
100504,A word
100504,lord
100507,hath
100507,fool
100510,matter
100510,argument
100511,argument
100512,argument
100513,fraction
100513,wish
100514,faction
100514,a strong composure
100514,a fool
100516,The amity
100517,untie
100520,The elephant hath
100520,none
100520,courtesy
100521,necessity
100521,flexure
100522,much sorry
100523,any thing
100523,sport
100523,pleasure
100524,greatness
100524,this noble state
100526,health
100526,digestion sake
100527,after-dinner
100527,breath
100530,evasion
100530,scorn
100532,Much attribute
100532,the reason
100534,own part beheld
100535,gloss
100536,fair fruit
100536,an unwholesome dish
100540,self-assumption
100541,Than
100541,the note
100541,judgment
100543,the savage strangeness
100544,the holy strength
100544,command
100545,an observing kind
100546,humorous predominance
100546,yea
100546,watch
100547,ebbs
100548,The passage
100548,whole carriage
100548,this action
100549,Rode
100549,tide
100550,price
100551,an engine
100552,this report
100553,action
100553,war
100554,dwarf
100555,a sleeping giant
100556,answer
100557,Exit
100558,second voice
100559,enter
100560,Exit
100564,man
100565,No question
100566,thought
100568,wise
100570,a man
100570,doth pride grow
100571,pride
100572,mind
100572,the clearer
100573,fairer
100573,pride
100574,own glass
100574,own trumpet
100574,own chronicle
100575,the deed
100576,the deed
100576,the praise
100577,a proud man
100577,the engendering
100578,is't
100581,the field to-morrow
100582,excuse
100583,none
100584,the stream
100584,dispose
100585,observance
100585,respect
100586,self-admission
100587,fair request
100588,person
100588,share
100588,the air
100589,nothing
100589,request
100589,sake
100590,possess
100590,greatness
100591,a pride
100592,self-breath
100592,imagined worth
100593,blood
100593,such swoln
100593,hot discourse
100594,mental
100595,commotion
100597,plaguy proud
100598,recovery
100600,lord
100600,tent
100601,'T
100602,request
100605,the proud lord
100606,arrogance
100606,own seam
100607,matter
100607,the world
100610,an idol
100611,this thrice worthy
100611,right valiant lord
100612,palm
100613,merit
100616,pride
100618,entertaining great Hyperion
100619,This lord
100619,forbid
100620,thunder
100622,vein
100623,silence
100624,this applause
100625,armed fist
100625,the face
100627,pride
100629,the worth
100629,quarrel
100630,A paltry
100630,insolent fellow
100633,The raven
100633,blackness
100634,humours blood
100635,the physician
100635,the patient
100636,mind
100637,fashion
100640,carry half
100643,warm
100643,force
100644,pour
100644,pour
100644,ambition
100645,[
100645,lord
100645,this dislike
100648,this naming
100649,a man
100649,face
100653,the whole world
100653,valiant
100654,A whoreson dog
100655,a Trojan
100656,a vice
100658,praise
100661,lord
100661,thou art
100661,sweet composure
100662,thee
100662,thee suck
100663,thy tutor
100663,nature
100664,all erudition
100666,eternity
100666,twain
100667,half
100667,thy vigour
100668,addition yield
100669,thy wisdom
100670,a bourn
100670,a pale
100670,a shore
100673,wise
100674,pardon
100674,father
100675,brain
100676,the eminence
100678,Shall
100679,good son
100681,the hart
100682,thicket
100683,state
100683,war
100684,to-morrow
100685,power stand fast
100686,a lord
100686,east
100687,flower
100689,swift
100690,Exeunt
100692,SCENE
100692,palace
100694,Friend
100694,pray
100694,a word
100696,sir
100698,the lord
100699,a noble gentleman
100700,praise
100701,The lord
100703,sir
100705,honour
100707,the state
100707,grace
100708,Grace
100708,friend
100708,honour
100708,lordship
100710,music
100711,sir
100711,music
100713,sir
100715,sir
100716,pleasure
100716,friend
100717,mine
100717,sir
100717,love music
100720,Friend
100721,thou art
100721,request
100723,sir
100723,marry
100723,sir
100723,the request
100724,lord
100724,person
100725,the heart-blood
100725,beauty
100725,love
100726,invisible soul
100727,cousin
100728,sir
100730,thou hast
100732,Prince Troilus
100732,a complimental assault
100733,business
100734,business
100734,a stewed phrase
100736,lord
100737,company
100737,all fair measure
100738,fair queen
100739,fair pillow
100740,lord
100741,fair pleasure
100741,sweet queen
100742,prince
100742,good broken music
100743,cousin
100743,life
100745,a piece
100745,performance
100746,harmony
100747,lady
100748,sir
100749,sooth
100749,good sooth
100750,lord
100751,business
100751,lord
100751,queen
100751,lord
100752,a word
100754,sing
100755,sweet queen
100756,marry
100756,lord
100756,dear lord
100757,friend
100757,brother
100758,honey-sweet lord
100761,melody
100762,head
100763,queen
100763,sweet queen
100763,a sweet queen
100763,i
100763,faith
100764,a sweet lady sad
100764,a sour offence
100765,turn
100766,truth
100766,la
100767,lord
100767,the king
100768,call
100768,supper
100768,excuse
100770,sweet queen
100770,sweet queen
100771,exploit
100771,hand
100771,sups
100772,lord
100773,sweet queen
100773,cousin
100775,life
100775,disposer
100776,no such matter
100776,come
100777,disposer
100778,excuse
100779,lord
100780,poor disposer
100780,sick
100783,instrument
100783,sweet queen
100785,niece
100785,love
100785,a thing
100786,sweet queen
100787,lord
100787,lord
100788,none
100788,twain
100791,a song
100792,ay
100792,prithee
100792,troth
100792,sweet lord
100792,thou
100793,hast
100793,a fine forehead
100795,thy song
100795,this love
100797,ay
100797,faith
100798,love
100798,love
100798,nothing
100798,love
100799,good troth
100801,love
100801,nothing
100801,love
100802,love
100802,bow
100803,buck
100803,doe
100804,The shaft
100806,the sore
100808,the wound
100809,ha
100810,love
100811,a while
100811,ha
100811,ha
100811,ha
100812,ha
100812,ha
100812,ha
100813,Heigh-ho
100814,love
100814,i
100814,faith
100814,tip
100814,the nose
100815,nothing
100815,love
100816,blood
100816,hot blood
100817,love
100818,the generation
100818,love
100818,hot blood
100820,a generation
100820,lord
100821,a-field to-day
100823,gallantry
100824,chance
100825,brother
100826,the lip
100826,something
100827,honey-sweet queen
100828,to-day
100828,brother
100828,excuse
100829,a hair
100830,sweet queen
100831,niece
100833,Exit
100834,A retreat
100835,field
100835,hall
100837,Hector
100839,the edge
100839,steel
100840,force
100841,the island
100841,disarm
100842,servant
100843,Yea
100843,duty
100844,beauty
100846,thought
100846,thee
100847,Exeunt
100848,orchard
100849,meeting
100850,thy master
100850,cousin
100857,Exit
100858,cousin
100859,Pandarus
100859,door
100860,a strange soul
100861,waftage
100862,swift transportance
100864,the deserver
100865,shoulder
100866,fly
100867,i
100867,the orchard
100867,straight
100868,Exit
100869,expectation
100869,round
100870,The imaginary relish
100871,sense
100872,the watery palate
100873,thrice
100873,death
100874,destruction
100874,some joy
100875,sweetness
100876,the capacity
100876,ruder
100878,distinction
100878,joys
100879,a battle
100880,The enemy
100884,wind
100885,sprite
100885,the prettiest
100886,villain
100886,breath
100887,new-ta'en sparrow
100888,Exit
100889,a passion doth
100889,bosom
100890,heart
100890,a feverous pulse
100891,bestowing lose
100892,vassalage
100893,The eye
100893,majesty
100895,shame
100895,a baby
100898,tame
100901,this curtain
100902,picture
100902,the day
100902,loath
100903,daylight
100903,an 'twere dark
100903,close sooner
100904,rub
100904,the mistress
100905,a kiss
100905,fee-farm
100905,build
