line_id,sentence,entity,label
80138,"Shall ill become the flower of England's face,",England,GPE
80141,Her pastures' grass with faithful English blood.,English,LANGUAGE
80145,"Harry Bolingbroke doth humbly kiss thy hand,",Harry Bolingbroke,PERSON
80149,"Currents that spring from one most gracious head,",one,CARDINAL
80150,"And by the buried hand of warlike Gaunt,",Gaunt,PERSON
80171,"Shall we call back Northumberland, and send",Northumberland,ORG
80172,"Defiance to the traitor, and so die?",Defiance,ORG
80182,"Swell'st thou, proud heart? I'll give thee scope to beat,",thou,GPE
80184,Northumberland comes back from Bolingbroke.,Bolingbroke,ORG
80199,"May hourly trample on their sovereign's head,",May hourly,DATE
80202,"Aumerle, thou weep'st, my tender-hearted cousin!",Aumerle,PERSON
80202,"Aumerle, thou weep'st, my tender-hearted cousin!",thou weep'st,GPE
80208,"As thus, to drop them still upon one place,",one,CARDINAL
80211,Two kinsmen digg'd their graves with weeping eyes.,Two,CARDINAL
80215,What says King Bolingbroke? will his majesty,King Bolingbroke,PERSON
80216,Give Richard leave to live till Richard die?,Richard,PERSON
80216,Give Richard leave to live till Richard die?,Richard,PERSON
80217,"You make a leg, and Bolingbroke says ay.",Bolingbroke,ORG
80220,"Down, down I come, like glistering Phaethon,",Phaethon,PERSON
80256,"Set on towards London, cousin, is it so?",London,GPE
80261,Enter the QUEEN and two Ladies,two,CARDINAL
80261,Enter the QUEEN and two Ladies,Ladies,LOC
80282,'Tis well that thou hast cause,thou,GPE
80283,"But thou shouldst please me better, wouldst thou weep.",thou,NORP
80287,"Enter a Gardener, and two Servants",two,CARDINAL
80318,"Are pluck'd up root and all by Bolingbroke,",Bolingbroke,ORG
80319,"I mean the Earl of Wiltshire, Bushy, Green.",the Earl of Wiltshire,PERSON
80319,"I mean the Earl of Wiltshire, Bushy, Green.",Bushy,GPE
80319,"I mean the Earl of Wiltshire, Bushy, Green.",Green,GPE
80321,"They are, and Bolingbroke",Bolingbroke,ORG
80333,Which waste of idle hours hath quite thrown down.,hours,TIME
80336,'Tis doubt he will be: letters came last night,last night,TIME
80341,"Thou, old Adam's likeness, set to dress this garden,",Thou,GPE
80341,"Thou, old Adam's likeness, set to dress this garden,",Adam,PERSON
80344,To make a second fall of cursed man?,second,ORDINAL
80345,Why dost thou say King Richard is deposed?,King Richard,PERSON
80346,"Darest thou, thou little better thing than earth,",thou,GPE
80348,"Camest thou by this ill tidings? speak, thou wretch.",thou,GPE
80351,"King Richard, he is in the mighty hold",Richard,PERSON
80352,Of Bolingbroke: their fortunes both are weigh'd:,Bolingbroke,ORG
80355,"But in the balance of great Bolingbroke,",Bolingbroke,ORG
80356,"Besides himself, are all the English peers,",English,NORP
80358,"Post you to London, and you will find it so,",London,GPE
80361,"Doth not thy embassage belong to me,",Doth,ORG
80365,To meet at London London's king in woe.,London London's,ORG
80367,Should grace the triumph of great Bolingbroke?,Bolingbroke,ORG
80375,"Rue, even for ruth, here shortly shall be seen,",ruth,PERSON
80379,SCENE I. Westminster Hall.,I. Westminster Hall,PERSON
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",Parliament,ORG
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",NORTHUMBERLAND,ORG
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",HENRY PERCY,PERSON
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",FITZWATER,ORG
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",DUKE,ORG
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",the Abbot Of Westminster,PERSON
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",Herald,PERSON
80380,"Enter, as to the Parliament, HENRY BOLINGBROKE,  DUKE OF AUMERLE, NORTHUMBERLAND, HENRY PERCY, LORD  FITZWATER, DUKE OF SURREY, the BISHOP OF CARLISLE,  the Abbot Of Westminster, and another Lord, Herald, Officers, and BAGOT",BAGOT,ORG
80382,"Now, Bagot, freely speak thy mind,",Bagot,GPE
80383,"What thou dost know of noble Gloucester's death,",Gloucester,PERSON
80386,Then set before my face the Lord Aumerle.,Aumerle,PERSON
80388,"My Lord Aumerle, I know your daring tongue",Aumerle,PERSON
80390,"In that dead time when Gloucester's death was plotted,",Gloucester,PERSON
80392,That reacheth from the restful English court,English,NORP
80393,"As far as Calais, to mine uncle's head?'",Calais,PERSON
80396,The offer of an hundred thousand crowns,an hundred thousand,CARDINAL
80397,"Than Bolingbroke's return to England,",Bolingbroke,ORG
80397,"Than Bolingbroke's return to England,",England,GPE
80407,"That marks thee out for hell: I say, thou liest,",thou,GPE
80411,"Bagot, forbear, thou shalt not take it up.",thou,GPE
80415,"There is my gage, Aumerle, in gage to thine:",Aumerle,PERSON
80417,"I heard thee say, and vauntingly thou spakest it",thou,NORP
80418,That thou wert cause of noble Gloucester's death.,Gloucester,PERSON
80419,"If thou deny'st it twenty times, thou liest,",twenty,CARDINAL
80419,"If thou deny'st it twenty times, thou liest,",thou,GPE
80422,"Thou darest not, coward, live to see that day.",Thou,PERSON
80422,"Thou darest not, coward, live to see that day.",that day,DATE
80423,"Now by my soul, I would it were this hour.",this hour,TIME
80424,"Fitzwater, thou art damn'd to hell for this.",Fitzwater,PERSON
80424,"Fitzwater, thou art damn'd to hell for this.",thou,GPE
80425,"Aumerle, thou liest, his honour is as true",Aumerle,PERSON
80425,"Aumerle, thou liest, his honour is as true",thou,GPE
80426,"In this appeal as thou art all unjust,",thou,GPE
80433,"I task the earth to the like, forsworn Aumerle,",Aumerle,PERSON
80439,"I have a thousand spirits in one breast,",thousand,CARDINAL
80439,"I have a thousand spirits in one breast,",one,CARDINAL
80440,To answer twenty thousand such as you.,twenty thousand,CARDINAL
80441,"My Lord Fitzwater, I do remember well",Fitzwater,PERSON
80442,The very time Aumerle and you did talk.,Aumerle,PERSON
80446,"Surrey, thou liest.",Surrey,PERSON
80446,"Surrey, thou liest.",thou,GPE
80456,"I dare meet Surrey in a wilderness,",Surrey,PERSON
80461,Aumerle is guilty of my true appeal:,Aumerle,PERSON
80462,"Besides, I heard the banish'd Norfolk say",Norfolk,ORG
80463,"That thou, Aumerle, didst send two of thy men",Aumerle,PERSON
80463,"That thou, Aumerle, didst send two of thy men",two,CARDINAL
80464,To execute the noble duke at Calais.,Calais,PERSON
80465,Some honest Christian trust me with a gage,Christian,NORP
80466,"That Norfolk lies: here do I throw down this,",Norfolk,ORG
80472,Against Aumerle we will enforce his trial.,Aumerle,PERSON
80474,Many a time hath banish'd Norfolk fought,Norfolk,ORG
80475,"For Jesu Christ in glorious Christian field,",Christian,NORP
80476,Streaming the ensign of the Christian cross,Christian,NORP
80477,"Against black pagans, Turks, and Saracens:",Turks,NORP
80477,"Against black pagans, Turks, and Saracens:",Saracens,PERSON
80479,"To Italy, and there at Venice gave",Italy,GPE
80479,"To Italy, and there at Venice gave",Venice,GPE
80483,"Why, bishop, is Norfolk dead?",Norfolk,ORG
80486,"Of good old Abraham! Lords appellants,",Abraham,PERSON
80488,Till we assign you to your days of trial.,days,DATE
80490,"Great Duke of Lancaster, I come to thee",Great Duke,PERSON
80491,"From plume-pluck'd Richard, who with willing soul",Richard,PERSON
80495,"And long live Henry, fourth of that name!",Henry,GPE
80495,"And long live Henry, fourth of that name!",fourth,ORDINAL
80497,Marry. God forbid!,Marry,PERSON
80502,Of noble Richard! then true noblesse would,Richard,PERSON
80502,Of noble Richard! then true noblesse would,noblesse,PERSON
80505,And who sits here that is not Richard's subject?,Richard,PERSON
80510,"Anointed, crowned, planted many years,",many years,DATE
80513,That in a Christian climate souls refined,Christian,NORP
80517,"My Lord of Hereford here, whom you call king,",Hereford,PERSON
80518,Is a foul traitor to proud Hereford's king:,Hereford,PERSON
80520,"The blood of English shall manure the ground,",English,LANGUAGE
80522,"Peace shall go sleep with Turks and infidels,",Turks,NORP
80527,The field of Golgotha and dead men's skulls.,Golgotha,PERSON
80538,"Fetch hither Richard, that in common view",Richard,PERSON
80542,Exit,Exit,GPE
80544,Procure your sureties for your days of answer.,days,DATE
80547,"Re-enter DUKE OF YORK, with KING RICHARD II, and Officers bearing the regalia",DUKE OF YORK,ORG
80556,"So Judas did to Christ: but he, in twelve,",Judas,PERSON
80556,"So Judas did to Christ: but he, in twelve,",twelve,CARDINAL
80557,"Found truth in all but one: I, in twelve thousand, none.",twelve thousand,CARDINAL
80566,To Henry Bolingbroke.,Henry Bolingbroke,PERSON
80571,"That owes two buckets, filling one another,",two,CARDINAL
80603,"And thou with all pleased, that hast all achieved!",thou,GPE
80604,"Long mayst thou live in Richard's seat to sit,",Richard,PERSON
80605,And soon lie Richard in an earthly pit!,Richard,PERSON
80606,"God save King Harry, unking'd Richard says,",King Harry,PERSON
80606,"God save King Harry, unking'd Richard says,",Richard,PERSON
80616,"My weaved-up folly? Gentle Northumberland,",Gentle Northumberland,PERSON
80620,"There shouldst thou find one heinous article,",one,CARDINAL
80623,"Mark'd with a blot, damn'd in the book of heaven:",Mark'd,ORG
80641,"No lord of thine, thou haught insulting man,",thou,GPE
80648,"Standing before the sun of Bolingbroke,",Bolingbroke,GPE
80651,"An if my word be sterling yet in England,",England,GPE
80664,"Re-enter Attendant, with a glass",Attendant,PERSON
80670,Thou dost beguile me! Was this face the face,Thou,PERSON
80672,Did keep ten thousand men? was this the face,ten thousand,CARDINAL
80675,And was at last out-faced by Bolingbroke?,Bolingbroke,ORG
80679,"For there it is, crack'd in a hundred shivers.",a hundred,CARDINAL
80693,"How to lament the cause. I'll beg one boon,",one,CARDINAL
80708,"Go, some of you convey him to the Tower.",Tower,FAC
80711,"Exeunt KING RICHARD II, some Lords, and a Guard",Lords,ORG
80712,On Wednesday next we solemnly set down,Wednesday,DATE
80714,"Exeunt all except the BISHOP OF CARLISLE, the Abbot of Westminster, and DUKE OF AUMERLE",the Abbot of Westminster,PERSON
80717,Shall feel this day as sharp to them as thorn.,this day,DATE
80731,SCENE I. London. A street leading to the Tower.,Tower,FAC
80734,"To Julius Caesar's ill-erected tower,",Julius Caesar's,ORG
80736,Is doom'd a prisoner by proud Bolingbroke:,Bolingbroke,ORG
80744,"Ah, thou, the model where old Troy did stand,",thou,GPE
80744,"Ah, thou, the model where old Troy did stand,",Troy,GPE
80745,"Thou map of honour, thou King Richard's tomb,",Thou,GPE
80745,"Thou map of honour, thou King Richard's tomb,",Richard,PERSON
80746,"And not King Richard, thou most beauteous inn,",Richard,PERSON
80755,Will keep a league till death. Hie thee to France,France,GPE
80758,Which our profane hours here have stricken down.,our profane hours,TIME
80759,"What, is my Richard both in shape and mind",Richard,PERSON
80760,Transform'd and weaken'd? hath Bolingbroke deposed,Bolingbroke,ORG
80761,Thine intellect? hath he been in thy heart?,Thine,GPE
80764,"To be o'erpower'd, and wilt thou, pupil-like,",thou,GPE
80770,"Good sometime queen, prepare thee hence for France:",France,GPE
80773,In winter's tedious nights sit by the fire,winter,DATE
80784,Enter NORTHUMBERLAND and others,NORTHUMBERLAND,PERSON
80785,"My lord, the mind of Bolingbroke is changed:",Bolingbroke,ORG
80786,"You must to Pomfret, not unto the Tower.",Pomfret,PERSON
80786,"You must to Pomfret, not unto the Tower.",Tower,FAC
80788,With all swift speed you must away to France.,France,GPE
80789,"Northumberland, thou ladder wherewithal",thou,GPE
80790,"The mounting Bolingbroke ascends my throne,",Bolingbroke,ORG
80794,"Though he divide the realm and give thee half,",half,CARDINAL
80796,"And he shall think that thou, which know'st the way",thou,GPE
80801,"That fear to hate, and hate turns one or both",one,CARDINAL
80806,"A twofold marriage, 'twixt my crown and me,",twofold,CARDINAL
80810,"Part us, Northumberland, I toward the north,",Northumberland,ORG
80812,"My wife to France: from whence, set forth in pomp,",France,GPE
80813,"She came adorned hither like sweet May,",May,DATE
80814,Sent back like Hallowmas or short'st of day.,Hallowmas,GPE
80820,"So two, together weeping, make one woe.",two,CARDINAL
80821,"Weep thou for me in France, I for thee here,",France,GPE
80825,"Twice for one step I'll groan, the way being short,",one,CARDINAL
80829,"One kiss shall stop our mouths, and dumbly part,",One,CARDINAL
80842,of our two cousins coming into London.,two,CARDINAL
80842,of our two cousins coming into London.,London,GPE
80846,Threw dust and rubbish on King Richard's head.,King Richard's,ORG
80847,"Then, as I said, the duke, great Bolingbroke,",Bolingbroke,ORG
80858,"'Jesu preserve thee! welcome, Bolingbroke!'",Jesu,PERSON
80858,"'Jesu preserve thee! welcome, Bolingbroke!'",Bolingbroke,ORG
80863,"Alack, poor Richard! where rode he the whilst?",Richard,PERSON
80869,"Did scowl on gentle Richard, no man cried 'God save him!'",Richard,PERSON
80880,"To Bolingbroke are we sworn subjects now,",Bolingbroke,ORG
80882,Here comes my son Aumerle.,Aumerle,PERSON
80883,"Aumerle that was,",Aumerle,PERSON
80884,"But that is lost for being Richard's friend,",Richard,PERSON
80890,That strew the green lap of the new come spring?,spring,DATE
80895,What news from Oxford? hold those justs and triumphs?,Oxford,GPE
80920,Ho! who is within there?,Ho,PERSON
80930,"I will not peace. What is the matter, Aumerle.",Aumerle,PERSON
80935,Re-enter Servant with boots,Servant,PERSON
80936,"Strike him, Aumerle. Poor boy, thou art amazed.",Aumerle,PERSON
80936,"Strike him, Aumerle. Poor boy, thou art amazed.",thou,GPE
80939,"Why, York, what wilt thou do?",thou,GPE
80946,"Thou fond mad woman,",Thou,GPE
80948,"A dozen of them here have ta'en the sacrament,",A dozen,CARDINAL
80950,To kill the king at Oxford.,Oxford,GPE
80953,"Away, fond woman! were he twenty times my son,",twenty,CARDINAL
80960,"Sweet York, sweet husband, be not of that mind:",Sweet York,PERSON
80965,Exit,Exit,GPE
80966,"After, Aumerle! mount thee upon his horse,",Aumerle,PERSON
80967,"Spur post, and get before him to the king,",Spur,ORG
80970,I doubt not but to ride as fast as York:,York,PERSON
80975,"Enter HENRY BOLINGBROKE, HENRY PERCY, and other Lords",HENRY PERCY,PERSON
80975,"Enter HENRY BOLINGBROKE, HENRY PERCY, and other Lords",Lords,ORG
80980,"Inquire at London, 'mongst the taverns there,",Inquire,GPE
80980,"Inquire at London, 'mongst the taverns there,",London,GPE
80981,"For there, they say, he daily doth frequent,",daily,DATE
80989,And told him of those triumphs held at Oxford.,Oxford,GPE
80996,"I see some sparks of better hope, which elder years",years,DATE
81011,"If on the first, how heinous e'er it be,",first,ORDINAL
81017,Thou hast a traitor in thy presence there.,Thou,GPE
81028,"Peruse this writing here, and thou shalt know",thou,GPE
81040,"Thou sheer, immaculate and silver fountain,",Thou,GPE
81051,"Thou kill'st me in his life, giving him breath,",Thou,PERSON
81056,"A woman, and thy aunt, great king, 'tis I.",I.,ORG
81060,And now changed to 'The Beggar and the King.',The Beggar,WORK_OF_ART
81070,"Thou frantic woman, what dost thou make here?",Thou,GPE
81072,"Sweet York, be patient. Hear me, gentle liege.",Sweet York,PERSON
81079,"By pardoning Rutland, my transgressing boy.",Rutland,ORG
81082,"Ill mayst thou thrive, if thou grant any grace!",thou,GPE
81096,"Say, 'pardon' first, and afterwards 'stand up.'",first,ORDINAL
81098,'Pardon' should be the first word of thy speech.,first,ORDINAL
81103,"Speak it in French, king, say, 'pardonne moi.'",French,LANGUAGE
81108,The chopping French we do not understand.,French,NORP
81109,"Thine eye begins to speak, set thy tongue there,",Thine,GPE
81120,But makes one pardon strong.,one,CARDINAL
81128,"To Oxford, or where'er these traitors are:",Oxford,ORG
81136,Enter EXTON and Servant,Servant,ORG
81150,SCENE V. Pomfret castle.,V. Pomfret,PERSON
81158,"My soul the father, and these two beget",two,CARDINAL
81163,"As thoughts of things divine, are intermix'd",intermix'd,ORG
81175,"That they are not the first of fortune's slaves,",first,ORDINAL
81182,"Thus play I in one person many people,",one,CARDINAL
81188,"Think that I am unking'd by Bolingbroke,",Bolingbroke,ORG
81207,"Now sir, the sound that tells what hour it is",what hour,TIME
81210,"Show minutes, times, and hours: but my time",hours,TIME
81211,"Runs posting on in Bolingbroke's proud joy,",Bolingbroke,ORG
81212,"While I stand fooling here, his Jack o' the clock.",Jack,PERSON
81217,"For 'tis a sign of love, and love to Richard",Richard,PERSON
81219,Enter a Groom of the Stable,a Groom,PERSON
81219,Enter a Groom of the Stable,Stable,PRODUCT
81222,The cheapest of us is ten groats too dear.,ten,CARDINAL
81227,"When thou wert king, who, travelling towards York,",York,LOC
81229,To look upon my sometimes royal master's face.,royal master's,ORG
81231,"In London streets, that coronation-day,",London,GPE
81232,"When Bolingbroke rode on roan Barbary,",Barbary,PERSON
81235,"Rode he on Barbary? Tell me, gentle friend,",Rode,PERSON
81235,"Rode he on Barbary? Tell me, gentle friend,",Barbary,PERSON
81238,So proud that Bolingbroke was on his back!,Bolingbroke,ORG
81248,"Spurr'd, gall'd and tired by jouncing Bolingbroke.",Bolingbroke,ORG
81249,"Enter Keeper, with a dish",Enter Keeper,PERSON
81253,Exit,Exit,GPE
81255,"Taste of it first, as thou art wont to do.",first,ORDINAL
81256,"My lord, I dare not: Sir Pierce of Exton, who",Pierce,PERSON
81256,"My lord, I dare not: Sir Pierce of Exton, who",Exton,GPE
81258,The devil take Henry of Lancaster and thee!,Henry,PERSON
81265,Snatching an axe from a Servant and killing him,Servant,ORG
81267,He kills another. Then Exton strikes him down,Exton,ORG
81271,"Mount, mount, my soul! thy seat is up on high,",Mount,LOC
81282,"Flourish. Enter HENRY BOLINGBROKE, DUKE OF YORK, with other Lords, and Attendants",DUKE OF YORK,ORG
81282,"Flourish. Enter HENRY BOLINGBROKE, DUKE OF YORK, with other Lords, and Attendants",Lords,ORG
81285,"Our town of Cicester in Gloucestershire,",Cicester in Gloucestershire,ORG
81287,Enter NORTHUMBERLAND,NORTHUMBERLAND,PERSON
81289,"First, to thy sacred state wish I all happiness.",First,ORDINAL
81290,"The next news is, I have to London sent",London,GPE
81291,"The heads of Oxford, Salisbury, Blunt, and Kent:",Oxford,GPE
81291,"The heads of Oxford, Salisbury, Blunt, and Kent:",Salisbury,GPE
81291,"The heads of Oxford, Salisbury, Blunt, and Kent:",Blunt,PERSON
81291,"The heads of Oxford, Salisbury, Blunt, and Kent:",Kent,PERSON
81294,"We thank thee, gentle Percy, for thy pains,",Percy,PERSON
81296,Enter LORD FITZWATER,FITZWATER,PERSON
81297,"My lord, I have from Oxford sent to London",Oxford,ORG
81297,"My lord, I have from Oxford sent to London",London,GPE
81298,"The heads of Brocas and Sir Bennet Seely,",Brocas,GPE
81298,"The heads of Brocas and Sir Bennet Seely,",Bennet Seely,PERSON
81299,Two of the dangerous consorted traitors,Two,CARDINAL
81300,That sought at Oxford thy dire overthrow.,Oxford,ORG
81301,"Thy pains, Fitzwater, shall not be forgot,",Fitzwater,PERSON
81303,"Enter HENRY PERCY, and the BISHOP OF CARLISLE",HENRY PERCY,PERSON
81304,"The grand conspirator, Abbot of Westminster,",Abbot of Westminster,PERSON
81307,"But here is Carlisle living, to abide",Carlisle,ORG
81311,"More than thou hast, and with it joy thy life,",More than thou,CARDINAL
81313,"For though mine enemy thou hast ever been,",thou,GPE
81319,"Richard of Bordeaux, by me hither brought.",Richard,PERSON
81319,"Richard of Bordeaux, by me hither brought.",Bordeaux,ORG
81320,"Exton, I thank thee not, for thou hast wrought",Exton,ORG
81320,"Exton, I thank thee not, for thou hast wrought",thou,GPE
81335,"I'll make a voyage to the Holy Land,",the Holy Land,ORG
81337,"March sadly after, grace my mournings here,",March,DATE
81344,"Made glorious summer by this sun of York,",summer,DATE
81373,And hate the idle pleasures of these days.,these days,DATE
81376,To set my brother Clarence and the king,Clarence,PERSON
81378,And if King Edward be as true and just,King Edward,PERSON
81380,"This day should Clarence closely be mew'd up,",This day,DATE
81380,"This day should Clarence closely be mew'd up,",Clarence,ORG
81382,Of Edward's heirs the murderer shall be.,Edward,PERSON
81385,"Enter CLARENCE, guarded, and BRAKENBURY",BRAKENBURY,ORG
81390,This conduct to convey me to the Tower.,Tower,FAC
81392,Because my name is George.,George,PERSON
81396,That you shall be new-christen'd in the Tower.,Tower,FAC
81397,"But what's the matter, Clarence?  may I know?",Clarence,ORG
81398,"Yea, Richard, when I know, for I protest",Richard,PERSON
81401,And from the cross-row plucks the letter G.,G.,PERSON
81404,"And, for my name of George begins with G,",George,PERSON
81409,'Tis not the king that sends you to the Tower:,the Tower:,FAC
81410,"My Lady Grey his wife, Clarence, 'tis she",Lady Grey,PERSON
81410,"My Lady Grey his wife, Clarence, 'tis she",Clarence,ORG
81413,"Anthony Woodville, her brother there,",Anthony Woodville,PERSON
81414,"That made him send Lord Hastings to the Tower,",Hastings,PERSON
81415,From whence this present day he is deliver'd?,this present day,DATE
81416,"We are not safe, Clarence, we are not safe.",Clarence,ORG
81434,"Even so, an't please your worship, Brakenbury,",an't,PERSON
81434,"Even so, an't please your worship, Brakenbury,",Brakenbury,GPE
81438,"Well struck in years, fair, and not jealous,",years,DATE
81439,"We say that Shore's wife hath a pretty foot,",Shore,ORG
81451,"We know thy charge, Brakenbury, and will obey.",Brakenbury,GPE
81455,"Were it to call King Edward's widow sister,",King Edward's,PERSON
81458,Touches me deeper than you can imagine.,Touches,ORG
81463,"Exeunt CLARENCE, BRAKENBURY, and Guard",BRAKENBURY,ORG
81465,"Simple, plain Clarence! I do love thee so,",Clarence,ORG
81468,But who comes here? the new-deliver'd Hastings?,Hastings,PERSON
81477,"No doubt, no doubt, and so shall Clarence too,",Clarence,ORG
81486,"Now, by Saint Paul, this news is bad indeed.",Saint Paul,PERSON
81493,Exit HASTINGS,Exit HASTINGS,PERSON
81496,"I'll in, to urge his hatred more to Clarence,",Clarence,ORG
81502,For then I'll marry Warwick's youngest daughter.,Warwick,PERSON
81510,"Clarence still breathes, Edward still lives and reigns:",Clarence,ORG
81510,"Clarence still breathes, Edward still lives and reigns:",Edward,PERSON
81512,Exit,Exit,GPE
81514,"Enter the corpse of KING HENRY the Sixth, Gentlemen with halberds to guard it, LADY ANNE being the mourner",Sixth,ORDINAL
81518,The untimely fall of virtuous Lancaster.,Lancaster,ORG
81520,Pale ashes of the house of Lancaster!,Pale,ORG
81520,Pale ashes of the house of Lancaster!,Lancaster,ORG
81521,Thou bloodless remnant of that royal blood!,Thou,GPE
81523,"To hear the lamentations of Poor Anne,",Poor Anne,PERSON
81524,"Wife to thy Edward, to thy slaughter'd son,",Edward,PERSON
81526,"Lo, in these windows that let forth thy life,",Lo,PERSON
81543,"Come, now towards Chertsey with your holy load,",Chertsey,PERSON
81544,"Taken from Paul's to be interred there,",Paul,PERSON
81546,"Rest you, whiles I lament King Henry's corse.",King Henry's,PERSON
81551,"Villains, set down the corse, or, by Saint Paul,",Saint Paul,PERSON
81556,"Or, by Saint Paul, I'll strike thee to my foot,",Saint Paul,PERSON
81561,"Avaunt, thou dreadful minister of hell!",Avaunt,ORG
81562,"Thou hadst but power over his mortal body,",Thou,GPE
81570,"O, gentlemen, see, see! dead Henry's wounds",Henry,PERSON
81572,"Blush, Blush, thou lump of foul deformity,",Blush,ORG
81572,"Blush, Blush, thou lump of foul deformity,",Blush,GPE
81572,"Blush, Blush, thou lump of foul deformity,",thou,GPE
81581,"Or earth, gape open wide and eat him quick,",gape,ORG
81586,"Villain, thou know'st no law of God nor man:",Villain,GPE
81594,"Vouchsafe, defused infection of a man,",Vouchsafe,ORG
81599,"Fouler than heart can think thee, thou canst make",Fouler,PERSON
81599,"Fouler than heart can think thee, thou canst make",thou,GPE
81602,"And, by despairing, shouldst thou stand excused,",thou,GPE
81610,"Nay, he is dead, and slain by Edward's hand.",Edward,PERSON
81611,In thy foul throat thou liest: Queen Margaret saw,Queen Margaret,PERSON
81617,Thou wast provoked by thy bloody mind.,Thou,GPE
81625,"He is in heaven, where thou shalt never come.",thou,GPE
81629,"Yes, one place else, if you will hear me name it.",one,CARDINAL
81635,"I know so. But, gentle Lady Anne,",Lady Anne,PERSON
81639,"Of these Plantagenets, Henry and Edward,",Plantagenets,GPE
81639,"Of these Plantagenets, Henry and Edward,",Henry,PERSON
81639,"Of these Plantagenets, Henry and Edward,",Edward,PERSON
81641,"Thou art the cause, and most accursed effect.",Thou,GPE
81645,So I might live one hour in your sweet bosom.,one hour,TIME
81652,"Black night o'ershade thy day, and death thy life!",Black night o'ershade,TIME
81656,To be revenged on him that loveth you.,loveth,PERSON
81666,"The selfsame name, but one of better nature.",one,CARDINAL
81675,"Thine eyes, sweet lady, have infected mine.",Thine,GPE
81682,"No, when my father York and Edward wept,",York,PERSON
81682,"No, when my father York and Edward wept,",Edward,PERSON
81683,To hear the piteous moan that Rutland made,Rutland,ORG
81684,"When black-faced Clifford shook his sword at him,",Clifford,PERSON
81687,"And twenty times made pause to sob and weep,",twenty,CARDINAL
81701,"Lo, here I lend thee this sharp-pointed sword,",Lo,PERSON
81702,Which if thou please to hide in this true bosom.,thou,GPE
81707,"Nay, do not pause, for I did kill King Henry,",King Henry,PERSON
81709,"Nay, now dispatch, 'twas I that stabb'd young Edward,",Nay,ORG
81709,"Nay, now dispatch, 'twas I that stabb'd young Edward,",Edward,PERSON
81713,"Arise, dissembler: though I wish thy death,",Arise,PERSON
81737,"But beg one favour at thy gracious hand,",one,CARDINAL
81738,Thou dost confirm his happiness for ever.,Thou,PERSON
81742,"And presently repair to Crosby Place,",Crosby Place,ORG
81744,"At Chertsey monastery this noble king,",Chertsey,ORG
81751,"Tressel and Berkeley, go along with me.",Tressel,ORG
81751,"Tressel and Berkeley, go along with me.",Berkeley,GPE
81756,"Exeunt LADY ANNE, TRESSEL, and BERKELEY",TRESSEL,ORG
81756,"Exeunt LADY ANNE, TRESSEL, and BERKELEY",BERKELEY,ORG
81758,"Towards Chertsey, noble lord?",Towards Chertsey,PERSON
81759,"No, to White-Friars, there attend my coining.",White-Friars,ORG
81760,Exeunt all but GLOUCESTER,GLOUCESTER,ORG
81775,"Edward, her lord, whom I, some three months since,",Edward,PERSON
81775,"Edward, her lord, whom I, some three months since,",some three months,DATE
81776,Stabb'd in my angry mood at Tewksbury?,Tewksbury,ORG
81784,"On me, whose all not equals Edward's moiety?",Edward,PERSON
81791,"And entertain some score or two of tailors,",two,CARDINAL
81797,"Shine out, fair sun, till I have bought a glass,",Shine,PERSON
81799,Exit,Exit,GPE
81801,"Enter QUEEN ELIZABETH, RIVERS, and GREY",ELIZABETH,PERSON
81801,"Enter QUEEN ELIZABETH, RIVERS, and GREY",GREY,ORG
81813,"Is put unto the trust of Richard Gloucester,",Richard Gloucester,PERSON
